url,status_code
http://www.examplexn--ngbrx,200
http://www.example.aaa,200
http://www.example.aarp,200
http://www.example.abarth,200
http://www.example.abb,200
http://www.example.abbott,200
http://www.example.abbvie,200
http://www.example.abc,200
http://www.example.accenture,200
http://www.example.aco,200
http://www.example.aeg,200
http://www.example.aetna,200
http://www.example.afl,200
http://www.example.agakhan,200
http://www.example.aig,200
http://www.example.aigo,200
http://www.example.airbus,200
http://www.example.airtel,200
http://www.example.akdn,200
http://www.example.alfaromeo,200
http://www.example.alibaba,200
http://www.example.alipay,200
http://www.example.allfinanz,200
http://www.example.allstate,200
http://www.example.ally,200
http://www.example.alstom,200
http://www.example.americanexpress,200
http://www.example.amex,200
http://www.example.amica,200
http://www.example.android,200
http://www.example.anz,200
http://www.example.aol,200
http://www.example.apple,200
http://www.example.aquarelle,200
http://www.example.aramco,200
http://www.example.audi,200
http://www.example.auspost,200
http://www.example.axa,200
http://www.example.azure,200
http://www.example.baidu,200
http://www.example.bananarepublic,200
http://www.example.barclaycard,200
http://www.example.barclays,200
http://www.example.basketball,200
http://www.example.bauhaus,200
http://www.example.bbc,200
http://www.example.bbt,200
http://www.example.bbva,200
http://www.example.bcg,200
http://www.example.bentley,200
http://www.example.bharti,200
http://www.example.bing,200
http://www.example.blanco,200
http://www.example.bloomberg,200
http://www.example.bms,200
http://www.example.bmw,200
http://www.example.bnl,200
http://www.example.bnpparibas,200
http://www.example.boehringer,200
http://www.example.bond,200
http://www.example.booking,200
http://www.example.bosch,200
http://www.example.bostik,200
http://www.example.bradesco,200
http://www.example.bridgestone,200
http://www.example.brother,200
http://www.example.bugatti,200
http://www.example.cal,200
http://www.example.calvinklein,200
http://www.example.canon,200
http://www.example.capitalone,200
http://www.example.caravan,200
http://www.example.cartier,200
http://www.example.cba,200
http://www.example.cbn,200
http://www.example.cbre,200
http://www.example.cbs,200
http://www.example.cern,200
http://www.example.cfa,200
http://www.example.chanel,200
http://www.example.chase,200
http://www.example.chintai,200
http://www.example.chrome,200
http://www.example.chrysler,200
http://www.example.cisco,200
http://www.example.citadel,200
http://www.example.citi,200
http://www.example.citic,200
http://www.example.clubmed,200
http://www.example.comcast,200
http://www.example.commbank,200
http://www.example.creditunion,200
http://www.example.crown,200
http://www.example.crs,200
"http://www.example.csc
",200
http://www.example.cuisinella,200
http://www.example.dabur,200
http://www.example.datsun,200
http://www.example.dealer,200
http://www.example.dell,200
http://www.example.deloitte,200
http://www.example.delta,200
http://www.example.dhl,200
http://www.example.discover,200
http://www.example.dish,200
http://www.example.dnp,200
http://www.example.dodge,200
http://www.example.dunlop,200
http://www.example.dupont,200
http://www.example.dvag,200
http://www.example.edeka,200
http://www.example.emerck,200
http://www.example.epson,200
http://www.example.ericsson,200
http://www.example.erni,200
http://www.example.esurance,200
http://www.example.etisalat,200
http://www.example.eurovision,200
http://www.example.everbank,200
http://www.example.extraspace,200
http://www.example.fage,200
http://www.example.fairwinds,200
http://www.example.farmers,200
http://www.example.fedex,200
http://www.example.ferrari,200
http://www.example.ferrero,200
http://www.example.fiat,200
http://www.example.fidelity,200
http://www.example.firestone,200
http://www.example.firmdale,200
http://www.example.flickr,200
http://www.example.flir,200
http://www.example.flsmidth,200
http://www.example.ford,200
http://www.example.fox,200
http://www.example.fresenius,200
http://www.example.forex,200
http://www.example.frogans,200
http://www.example.frontier,200
http://www.example.fujitsu,200
http://www.example.fujixerox,200
http://www.example.gallo,200
http://www.example.gallup,200
http://www.example.gap,200
http://www.example.gbiz,200
http://www.example.gea,200
http://www.example.genting,200
http://www.example.giving,200
http://www.example.gle,200
http://www.example.globo,200
http://www.example.gmail,200
http://www.example.gmo,200
http://www.example.gmx,200
http://www.example.godaddy,200
http://www.example.goldpoint,200
http://www.example.goodyear,200
http://www.example.goog,200
http://www.example.google,200
